Project Name	Sample Number	Station ID	Sample Date	Sample Time	Sample Type	Cost Code	Agency Bill Code	Trip ID	Sample Description	Collector	Sample Received Date	Chain of Custody	Replicate Number	Test Number	Method Agency	Method ID	Method Description	Param Description	CAS Number	Matrix Description	Problem Identifier	Result Code	Result Value	Lower Report Limit	Method Detect Limit	Sample Detect Limit	Sample Report Limit	Units	Dilution Factor	Batch Number	Analysis Date	Project Comment	Sample Comment	Test Comment	Result Comment
C2020-00724	2235279		03/13/2020 12:00:00 AM	07:30		350	27		USVW SOUTH BAKER FLOWING WELL	HH	03/17/2020 12:00:00 AM	F	1	10521013	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			61.3	6.62	3.33			MG-L							
C2020-00931	2243663		04/14/2020 12:00:00 AM	13:45		901	27		NGWMN-WL-FAIRFIELD WELL	JLJ	04/15/2020 12:00:00 AM	F	1	10538029	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water			0.179	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200420-1	04/16/2020 12:00:00 AM				
C2020-00932	2243728		04/14/2020 12:00:00 AM	14:30		901	27		NGWMN-WL-CEDAR V FUR	JLJ	04/15/2020 12:00:00 AM	F	1	10538126	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water			0.912	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200420-1	04/16/2020 12:00:00 AM				
C2020-00932	2243738		04/14/2020 12:00:00 AM	14:30		901	27		NGWMN-WL-CEDAR V FUR	JLJ	04/15/2020 12:00:00 AM	F	1	10538146	EPA 	 200.8	EPA Method 200.8 ICP/MS Metals Data (from instrument)	As	7440-38-2	Water, Filtered			12.1	1	0.5	0.5	1.0	UG-L	1.00	EPA200.8-20200420-1	04/17/2020 12:00:00 AM				
C2020-00933	2243732		04/14/2020 12:00:00 AM	15:30		901	27		NGWMN-WL-AMFKPRIVATE	JLJ	04/15/2020 12:00:00 AM	F	1	10538133	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water		RV	2.03	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200420-1	04/16/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548286	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			1700	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548284	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			1160	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548285	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			361	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548280	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	21.4	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548282	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			151	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	2	10552188	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			429	20.00	11.1	22.2	40.0	MG-L	2	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			291	4	3.92	3.92	4	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			174	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			355	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			295	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2249859		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548283	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.295	0.001	0.001			NONE	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548724	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			208	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548724	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			3.75	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548724	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			47.7	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548724	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			124	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548725	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			716	6.62	3.33			MG-L							
C2020-01108	2250080		04/18/2020 12:00:00 AM	13:00		350	27		MZ47 MONTEZUMA UBC PZ2	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10553900	SM 	 3114C	SM3114C Hydride Selenium	Se	7782-49-2	Water, Filtered	<	U	1	1	0.5	0.5	1	UG-L	1	SM3114C-20200503-1	04/30/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548294	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			2200	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548292	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			1540	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548293	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			174	4.000	1.83	4.58	10.0	MG-L	2.5	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548288	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	18.1	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548290	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			214	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	2	10552189	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			526	20.00	11.1	22.2	40.0	MG-L	2	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			439	4	3.92	19.6	20	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			263	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			536	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			658	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2249860		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548291	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.125	0.001	0.001			NONE	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548727	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			277	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548727	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			2.06	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548727	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			66.5	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548727	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			178	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548729	EPA 	 200.8	EPA Method 200.8 ICP/MS Metals Data (from instrument)	Se	7782-49-2	Water, Filtered	<	U	1.0	1	0.5	0.5	1.0	UG-L	1.00	EPA200.8-20200428-1	04/27/2020 12:00:00 AM				
C2020-01109	2250081		04/18/2020 12:00:00 AM	13:40		350	27		MZ46 MONTEZUMA UBC PZ1	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548728	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			966	6.62	3.33			MG-L							
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548302	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			2700	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548300	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			1900	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548301	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			158	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548296	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	81.8	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548298	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			151	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	2	10552191	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			620	20.00	11.1	111.0	200.0	MG-L	10	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			798	4	3.92	19.6	20	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			479	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			973	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			557	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2249861		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10548299	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.457	0.001	0.001			NONE	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550835	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			235	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550835	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			8.05	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550835	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			109	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550835	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			233	1	.5	1.0	2.0	MG-L	2.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550839	EPA 	 200.8	EPA Method 200.8 ICP/MS Metals Data (from instrument)	Se	7782-49-2	Water, Filtered	<	U	1.0	1	0.5	0.5	1.0	UG-L	1.00	EPA200.8-20200428-1	04/27/2020 12:00:00 AM				
C2020-01110	2251648		04/18/2020 12:00:00 AM	10:15		350	27		MZ43 MONTEZUMA UCB PZ1	JW	04/23/2020 12:00:00 AM	F	1	10550836	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			1040	6.62	3.33			MG-L							
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548313	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			3550	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548311	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			2750	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548312	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			15.2	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548307	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	59.8	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548309	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			213	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	2	10552193	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			1290	20.00	11.1	111.0	200.0	MG-L	10	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548310	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			638	4	3.92	19.6	20	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548310	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			383	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548310	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			779	0.001	0.001	0.005	0.005	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01111	2249865		04/18/2020 12:00:00 AM	11:00		350	27		MZ67 MONTEZUMA UCB PZ2	JW	04/23/2020 12:00:00 AM	F	1	10548310	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	5	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
